City,Landmark,Full_Adress,Time
Faridabad, SECTOR 21 C," SCO-143GROUND FLOOR & BASEMENTSECTOR-21 C, SHOPPING CENTREURBAN ESTATE,FARIDABAD - 121007 PH.NO. 0129-4295700",11 AM to 11 PM 
Faridabad, PARASVANATH CITY MALL," PARSVNATH CITY MALLSECTOR-12SHOP NO, G-1,2,12 & 140,FARIDABAD - 0 PH.NO. 0129-4298900",11 AM to 11 PM 
Faridabad, NIT FARIDABAD," Shop No. 5A, Ground Floor, Nehru Ground, NIT, FARIDABAD 121004 PH NO :9540040525",11 AM to 11 PM 
Faridabad, SECTOR-16," SCO-24, SECTOR-16, URBAN ESTATE FARIDABAD, FARIDABAD-121002, PH.NO.0129-94266750",11 AM to 11 PM 
Faridabad, CROWN INTERIORZ MALL," Shop no-15, Second Floor,Crown Interiorz Mall, 12/7,Mathura Road, NH-2,Sector- 35, Faridabad, haryana- 121001ph.1294269400",11 AM to 11 PM 
Faridabad," GREENFIELD, FARIDABAD"," Ground Floor, Plot No.S-16 (new No. 201), Sector-B,Colony ""Geenfield"", Tehsil & District Fardabad,Haryana 121003.PH-9795000555",11 AM to 11 PM 
Faridabad," WARD NO. 4, KRISHNA COLONY, PALWAL, HARYANA", Ground Floor Ward No- 4 Near LIC Office Krishna Colony GT Road Palwal Haryana-  121102 Ph- 01275-253400,11 AM to 11 PM 
Faridabad, UNIT NO 301/302 BALLABHGARH FARIDABAD HARYANA, Ground Floor Unit No 301/302Plot No 21 Ambedkar Chawk to Tigaon Road Ballabhgarh Faridabad Haryana-121004,11 AM to 11 PM 
Faridabad, OMAXE WORLD STREET FARIDABAD, Shop 49 Ground Floor First Floor Sector 79 Omaxe World Street Faridabad Haryana 121006,11 AM to 11 PM 
Faridabad, SECTOR 37 FARIDABAD HARYANA , SCF#143 Ground Floor Sec-37 HUDA Market Faridabad Haryana-121003 Faridabad,11 AM to 11 PM 
Faridabad," Greenfield, Faridabad (Haryana)"," Plot No. S-16 (New No. 201),  Sector-B, Khasra No. 68/18,  Colony “Greenfield”, Village Sarai Khwaja,  Tehsil & District Faridabad, Unassigned, Faridabad, Haryana, 121003",11 AM to 11 PM 
Faridkot, FARIDKOT PUNJAB, Ground floor Khasra No 3253 Municipal No B-X/613 B 10/613 Circular Road Jubilee Cinema Chowk Faridkot Tehsil Faridkot Punjab 151203 Numbers 01639 -257092-98,11 AM to 11 PM 
Fazilka," ABOHAR, FAZILKA"," ADA Heights, Hanumangarh Road, Sunder Nagari, Abohar,District- FazilkaPH-01634-221527-36",11 AM to 11 PM 
Firozpur," MUNICIPAL NO.30/195,MALL ROAD,FIROZPUR,PUNJAB"," Ground Floor,30/195,Mall Road,Near Udham Singh Chowk,Firozpur,Punjab- 152002 Ph-01632-502192,93,94,95,96",11 AM to 11 PM 
gandhinagar, PRAMUKH CORPORATE GANDHINAGAR GUJARAT , Shop No 1 2 on Ground Floor Pramukh Corporate situated at Sy No158 P Plot No 144 TPS No 19 Village Raysan Near PDP College Gandhi Nagar Gujarat 382421,11 AM to 11 PM 
gangtok, GANGTOK HUNGRY JACK," GROUND AND FIRST FLOORHOTEL HUNGRY JACKNEAR PRIVATE BUS STAND31A,NATIONAL HIGHWAY,GANGTOK - 737101 PH.NO. 03592-201561/ 201562/ 201563/ 201564.",11 AM to 11 PM 
gangtok, TADONG GANGTOK SIKKIM , Ground Floor Khatiyan No 1795 Plot No 159 1797 Beside NSSO Office Building Gairigaon Tadong Gangtok East Sikkim 737102,11 AM to 11 PM 
Ghaziabad, KAUSHAMBI, PACIFIC MALL ANAND VIHAR 1ST FLOOR DOMINOS PIZZA  contact no.0120-4280656,11 AM to 11 PM 
Ghaziabad, INDIRAPURAM," GROUND FLOORADITYA CITY CENTERINDIRAPURAM,INDIRAPURAM,,GHAZIABAD - 0 PH.NO. 0120-4879200",11 AM to 11 PM 
Ghaziabad, RAJ NAGAR DISTRICT CENTRE," SHOP NO 7-8ADVOCATE CHAMBERRDCRAJ NAGAR,GHAZIABAD - 2010001 PH.NO. 01204865200",11 AM to 11 PM 
Ghaziabad, RAJENDRA NAGAR," First & Ground Floor, Plot No. 5 Sector -5, Rajendra Nagar, Sahibabad, Ghaziabad Uttar Pradesh – 201 005. 0120-4864550,4552488,4552489,4552383,4552384",11 AM to 11 PM 
Ghaziabad," SECTOR-12, VASUNDHARA"," GROUND FLOOR,PLOT NO. 12/512,SECTOR-12, VASUNDHARA,GHAZIABAD - 201012 PH.NO. 120-4060150",11 AM to 11 PM 
Ghaziabad," PARK PLAZA,INDIRAPURAM", IndirapuramGHAZIABADUTTAR PRADESH-201010PH.NO.01204007600,11 AM to 11 PM 
Ghaziabad," MAHAGUN MALL,VAISHALI"," Vaishali, Sector-3GHAZIABADUTTAR PRADESH-201012PH.NO.01204870250",11 AM to 11 PM 
Ghaziabad, MODEL TOWN EAST," GROUND FLOOR, PLOT NO. 15-A, (MUNICIPAL NO. 96A, 1/3), MODEL TOWN EAST, G.T. ROAD, CHAUDHRY MORH, GHAZIABAD-201001,PH.NO. 0120-4919250",11 AM to 11 PM 
Ghaziabad, EDM MALL," shop no G- 1, ground floor, East Delhi Mall, plot no 1 , kaushambi, ghaziabad- 201010, opp- anand vihar, ISBTPh-0120- 4059150",11 AM to 11 PM 
Ghaziabad, KAUSHAMBI METRO STATION," Shop No.2, Ground Floor, Kaushambi Metro Station, KaushambiGhaziabad 201010 (Uttar Pradesh)PH- 01204765350",11 AM to 11 PM 
Ghaziabad," PLOT NO. NS-1, PRATAP VIHAR, GHAZIABAD U.P"," Ground Floor Shop No 1Commercial Plot No. NS-1Sector 12 Pratap ViharGhaziabad, Uttar PradeshPin-201009",11 AM to 11 PM 
Ghaziabad, SHIPRA MALL INDIRAPURAM GHAZIABAD UTTAR PRADESH, Shop No 18 on Level ILower Ground Floor Shipra MallPlot No 9 Vaibhav Khand IndirapuramGhaziabad U.P 201012,11 AM to 11 PM 
Ghaziabad," ORBIT PLAZA,CROSSINGS REPUBLIK,GHAZIABAD,UTTAR PRA"," Shop no.27,28,33,35,Upper Ground Floor Orbit plaza,Ajnara,Plot No-C-2,Crossings Republik,Ghaziabad,Uttar Pradesh- 201016",11 AM to 11 PM 
Ghaziabad, SIGNATURE STREET GOVINDPURAM GHAZIABAD, Shop No 2 Plot Area 4202 sq  ft Ground Floor G-Block Signature Street Govindpuram Ghaziabad Uttar Pradesh-201013 phone number 08448997231-238,11 AM to 11 PM 
Ghaziabad, JAIPURIA PLAZA INDIRAPURAM, JAIPURIA PLAZA INDIRAPURAM UTTAR PRADESH Shop No SB 12 13 14 15 Lower Ground Floor Jaipuria Sunrise Plaza Plot No 12A Ahinsa Khand Indirapuram Ghaziabad Uttar Pradesh 201014,11 AM to 11 PM 
goa, CALANGUTE," GROUND FLOOR,JUPITOR HOUSE,NEAR VILLAGE PANCHAYAT, NAIKA WADO,CALANGUTE,GOA - 403516 PH.NO. 0832-2281577/ 71/ 72/ 73",11 AM to 11 PM 
goa, PANJIM," SHOP NO.10-11,OLD MUNICIPAL BUILDING, 18 JUNE ROAD,DR. ATMARAM BORKAR ROAD,PANJIM,GOA - 403001 PH.NO. 0832-2426380/82/ 2231169",11 AM to 11 PM 
goa, MARGAO," GROUND FLOOR,SHOP NO AG-9,10,11,14,15, AND16, BLESSINGS PIONEER COMMMERCIAL COMPLEX, OPPOSITE DISTRICT COURT,OLD MARKET, MARGAO, GOA-403601, PH.NO.0832-2713888, 2713660-61, 2713689, 2702013",11 AM to 11 PM 
goa, ANJUNA," NEXT ANJUNA CENTRE, MAZALWADDOANJUNA, BARDEZ,,GOA - 403509 PH.NO. 0832-2274996/97/98/99",11 AM to 11 PM 
goa, PORVORIM," H/NO 406/187,PLOT NO 220,NH-17 RD,PDA COLONY,PORVORIM,,GOA - 403521 PH.NO. 0832-2411634/ 35/ 37/38/ 39/ 40",11 AM to 11 PM 
goa, BAGA," IN TITO'S LANE,SAUNTAVADDOBAGA BARDEZGOA,GOA - 403516 PH.NO. 0832-2275296/ 2275330 / 2275328 / 2275491",11 AM to 11 PM 
goa," DONA PAULA, GOA"," Ground Floor, , Shop No. 4 (part),Dourada House, Aivao, Dona Paula,",11 AM to 11 PM 
goa," RELIANCE ATRIA BUILDING, PAJIFOND MARGOA"," Shop Numbers 4, 5, 6, 7, 8 and 9, Ground Floor, Reliance Atria Building, Pajifond Margoa, Chalta Nos. 178 and 179 of P.T. sheet no. 231,Margao City,Goa- 40360PH-08322700570",11 AM to 11 PM 
goa," DABOLIM, GOA"," Shop No. 9, 10, 11, 12, 13, 14 and 15, Building A,, Prabhu’s Sky Panoramic, Survey No. 52/1, Dabolim, Goa",11 AM to 11 PM 
goa, VASCO DA GAMA," Shop No-1,Ground Floor,Chase Commerce and Residential Enclave,Mulalem,Chalta No-7,10,P.T.Sheet No-91,Vasco da Gama, Marmugao,South Goa,Goa-403802,PH-8322501616",11 AM to 11 PM 
goa, VERNA GOA, Upper Ground floor besides Axis bankHotel Mardol Residency antique mardol Building Opp Digi Link Panaji Margao Highway  Verna Goa 403722,11 AM to 11 PM 
goa, MAPUSA GOA, Ground Floor in building Centro Pedro Vincente Vaz Corpotem  Mapusa  Bardez Goa 403507,11 AM to 11 PM 
goa, Madgaon Railway Station Goa," Stall N0.6, Foodcourt, Madgaon Railway Station, Konkan Railway, Goa, Goa, 403601",11 AM to 11 PM 
Gorakhpur," CIVIL LINES, GORAKHPUR"," First Floor, BKD Square, 10 Park Road Civil Lines, Gorakhpur 273001 (Uttar Pradesh) PH:0551-2200462",11 AM to 11 PM 
Gorakhpur," MEDICAL ROAD,GORAKHPUR,UTTAR PRADESH"," Ground Floor, Aaraji/Building No. 234 Moh. Chargawan, Near Khajanchi Chauraha Medical Road, Gorakhpur PH.no-7318250751-58",11 AM to 11 PM 
Gorakhpur, Orion Mall Gorakhpur Uttar Pradesh, FC 5 FOOD COURT THIRD FLOOR ORION MALL  PLOT NO 102 686 A & 102 686 MOHADDHIPUR GORAKHPUR 273008 UTTAR PRADESH,11 AM to 11 PM 
greater noida, GREATER NOIDA," SHOP NO- G-5-6PLOT B-5, OM TOWER, ALPHA COMMERCIAL BELT, SECTOR-ALPHA 1,GREATER NOIDA - 201308 PH.NO. 0120-3222483/ 3222438/ 2326030/ 37",11 AM to 11 PM 
greater noida, MSX MALL," SHOP NO. 114, GROUND FLOOR, MSX MALL, B-4, SITE-4, GREATER NOIDA-201308, PH.NO.01204096600",11 AM to 11 PM 
greater noida," GAMA-I, GREATER NOIDA"," Plot No. S-05, Shopping Mall,Gama-I, District Gautam Budh Nagar,Greater Noida (U.P.) 201308ph.no- 0120- 4964450",11 AM to 11 PM 
greater noida, GAUR CITY MALL GREATER NOIDA WEST U P, GAUR CITY MALL GREATER NOIDA WEST UTTAR PRADESH Unit No FC 5 4th Floor Gaur City Mall Plot No C1B GH 01 Sector 4 Greater Noida West Uttar Pradesh 201308,11 AM to 11 PM 
greater noida, Aarza Square," ""Shop No. Ff-123,  Ff-124, Ff-125,  Ff-126 & Ff-127, At First Floor,  Aarza Square-2, Plot Cs-2/Gh-01,  Sector-4, Gaur City-1,  Greater Noida, Uttar Pradesh-201009   C , 0, 0, 0, Greator Noida, Up, 201009""",11 AM to 11 PM 
greater noida, Gaur 14Th Avenue High Street," Ground Floor,  Shop No. 10 & 11,  Gaur 14Th Avenue High Street,  Facility Block,  Gaur City -2,  Plot No. Gh-03,  Sector 16C., , Greator Noida, Up, 201009",11 AM to 11 PM 
greater noida, Grand Venice Mall," Fc-5,  2Nd Floor,  Grand Venice Mall,  Greater Noida, Unassigned, Unassigned, Unassigned, Greater Noida, Uttar Pradesh, 201308",11 AM to 11 PM 
Gulbarga, SHRADHA MALL-GULBARGA," LOWER GROUND FLOOR, SHOP NO. 26, 27, 28 & 29 H-NO-3-1010,SHRADHA MALLDARGA MAIN ROAD,GULBARGA - 585103 PH.NO. 8472-260026",11 AM to 11 PM 
Gulbarga, Sr Plaza Gulbarga," Shop No-G1,  G2,  G3 & G4,  Ground Floor, S.R. Plaza,  Corporation No.2910/66/C1, Badepur Kalaburagi Mallikarjun Bande, Circle,  Sedam Road,  Kalaburagi (Gulbarga), Gulbarga, Karnataka, 585101",11 AM to 11 PM 
Guntur, GUNTUR," ANNAPURNA COMMERCIAL COMPLEX, GROUND FLOOR, LAKHMIPURAM MAIN ROAD, GUNTUR, GUNTUR-522007, PH.NO.0863-2218585",11 AM to 11 PM 
gurdaspur, JAIL ROAD GURDASPUR  PUNJAB, Ground Floor Plot No 1031 08 Mahajan Towers Jail Road Gurdaspur 143521 Punjab,11 AM to 11 PM 
Guwahati, THE HUB MALL -BHANGAGARH G S ROAD," GROUND FLOOR‘ HUB’BHANGAGARHG.S. ROAD,GUWAHATI - 781005 PH.NO. 0361-2461333",11 AM to 11 PM 
Guwahati," AK AZAD ROAD, RIHABARI", Ground Floor Centre OneA.K. Azad RoadDistrict Kamrup (M)GUWAHATI 781008PH NO-03612632021-28,11 AM to 11 PM 
Guwahati," PARNIL PALACE, ZOO ROAD"," FIRST FLOOR, BLOCK II, PARNIL PALACE, 635, R.G. BARUAHA ROAD, ZOO ROAD, TINIALI, GUWAHATI-781024, PH.NO.0361-2202301",11 AM to 11 PM 
Guwahati, BELTOLA GUWAHATI," Ground Floor,Zone No-1,Ward No-58,Holding No-2794,Dag No-38(old)/758(new),K.P.Patta No-280(old)/262(new),Maidamgaon,Beltola,Guwahati,Assam, Pin code 781028,  PH-03612230010-18",11 AM to 11 PM 
Guwahati," NEHRU PARK, GUWAHATI"," Ground Floor, Food Court, M/s.Food Villa, Judge Field, Near-Nehru Park, Guwahati",11 AM to 11 PM 
Guwahati, NOONMATI GUWAHATI," Noonmati Main Road,Near HDFC Bank Noonmati,Guwahati,Dist-Kamrup (Assam)",11 AM to 11 PM 
Guwahati," Central Mall, Guwahati"," Food Court, 4th Floor Central Mall, Christian Basti, G S Road Guwahati",11 AM to 11 PM 
Guwahati, SIX MILE GUWAHATI ASSAM, Digen Bora ComplexSix mile Bus standP/S Dispur Guwahati Dist Kamrup(M) 781022,11 AM to 11 PM 
Guwahati," LAL GANESH,GUWAHATI"," Ground Floor,MAYFAIR,Block A,Adagodam,Lokhra Road,Guwahati-781034,Assam",11 AM to 11 PM 
Guwahati," ADABARI,GUWAHATI,ASSAM"," Gokul Villa,Dag No.887,Village- Garpandu Kumarpara,Mouza-Jalukbari,P.O. Guwahati,District-Kamrup,A.T.Road,GMC Ward No.03,Adabari,Guwahati- 781012 Assam",11 AM to 11 PM 
Guwahati, NAYANPUR ROAD GANESHGURI, Swati Square Ground Floor First Floor Nayanpur Road Ganeshguri  Guwahati 781006 Assam,11 AM to 11 PM 
Guwahati, G N B ROAD SILPHUKURI GUWAHATI ASSAM," Dominos Pizza Ground Floor G.N.B Road, Silphukuri Next to Jungle Travels Guwahati-781003 Assam 03617155620",11 AM to 11 PM 
Guwahati, BHETAPARA GUWAHATI, Bhetapara Charali Ragdhali Opposite Khan Tailor Guwahati Assam 781028,11 AM to 11 PM 
Guwahati, Dharapur," Ground Floor, Aashirwad Mansion, Block -B,  , Khanamukh,  Dharapur, Guwahati, Assam, 781014",11 AM to 11 PM 
Gwalior," DEEN DAYAL CITY ROAD,MLB ROAD"," GROUND FLOOR,PLOT NOS 31/1150,31/1151& amp;31/10973 DIN DAYAL CITY MALL SHOPNO G-8 M.L.B ROAD,LASHKAR,GWALIOR - 474009 PH.NO. 0751-2409400/ 01/ 02/ 03/ 04/ 05/ 06/ 07",11 AM to 11 PM 
Gwalior," FORTUNE PLAZA,GWALIOR,MADHYA PRADESH"," Domino’s Pizza,Ground Floor,Fortune Plaza,City Center,Patel Nagar,Gwalior:474001 (Madhya Pradesh)",11 AM to 11 PM 
Gwalior, Db Mall Gwalior," T.4,  Food Court,  Third Floor, D.B Mall, Race Course Road,  Opp. Railway Station,  , Gwalior,  Madhya Pradesh.474002, Gwalior, Madhya Pradesh, 474002",11 AM to 11 PM 
Gwalior," Deen Dayal Nagar, Gwalior"," Deen Dayal Nagar,  Gwalior, Ground Floor,  Shop No 4, Abhilasha Bhavan,  H No. 1, R J Puram,  Mehrotra Farm,  Bhind Road,  Deen Dayal Nagar, Gwalior, Madhya Pradesh, 474005",11 AM to 11 PM 
Hajipur, HAJIPUR VAISHALI, Shop no 01 Ground floor and Upper Ground FloorCinekrishna Boobna Plaza CampusCinema Road Hajipur Dist Vaishali 844101,11 AM to 11 PM 
Haldia, CITY CENTRE  HALDIA," Ground Floor, Unit No C0008 P.S. Bhabanipur, District- East Midnapur Haldia, West Bengal-721657",11 AM to 11 PM 
Haldia, JAIGOAN," WARD 11/27, Ground Floor, VED VEYAS SCHOOL, PRAGATI TOLL, JAIGOAN",11 AM to 11 PM 
Haldwani, HARGUR TOWER," Hargur Tower,PH No-05946-220385",11 AM to 11 PM 
Harda," GP MALL, HARDA , M.P"," Ground Floor, Anchor Shop No. 1 & Shop No. B1, GP Mall, Subhash Ward, Bus Stand Road, Harda",11 AM to 11 PM 
Haridwar, GOVINDPURI COLONY," GROUND FLOOR,PLOT NO 4A-316,GOVINDPURIOPPOSITE HOTEL LEE GRANDHARIDWAR,HARIDWAR - 249041 PH.NO. 01334-229901",11 AM to 11 PM 
Haridwar," PENTAGON MALL, HARIDWAR"," Unit No. 41, Upper Ground Floor, Pentagon Mall, Plot No.C-1, Sector-12, SIDCUL, Haridwar-249403",11 AM to 11 PM 
Hassan, LALITHA KRUPA COMPLEX HASSAN, Ground Floor admeasuring 1400 Sq Ft Carpet Area situated at Ward NO 7 Door No 74 No 417 463 SAS No 288 B M Road K R Puram Hassan 573201,11 AM to 11 PM 
Hassan," Lalitha Krupa Complex, Hassan"," Lalitha Krupa Complex, Ground Floor,  Ward No. 7,  Door No. 74, No. 417/463,  Sas No. 288 B. M. Road,  K R Puram,  Hassan , Hassan, Karnataka, 573201",11 AM to 11 PM 
Hazaribagh, INDRAPURI CHOWK HAZARIBAGH JHARKHAND, M/R Complex Opposite paper office Near Indrapuri Chalk  Hazaribagh Jharkhand P.S.Sadar 825301,11 AM to 11 PM 
hisar, SECTOR-CUE-II," GROUND FLOOR, PLOT NO.SCF 47, SECTOR-CUE-II, URBAN ESTATE HISSAR, HISSAR, HARYANA-125001, PH.NO.01662-248940/47.",11 AM to 11 PM 
hooghly, CHANDAN NAGAR ," Ground and First Floor, Holding Number 221, G.T.Road,Parashmoni House, Barabazar,Chandan Nagar, Hoogly - 712136PH-03326859035-41",11 AM to 11 PM 
hooghly," G.T.ROAD, UTTARPARA HOOGLY WEST BENGAL", Commercial Shop Ground Floor and First Floor Premises No 45 G T Road Uttarpara Hoogly West Bengal 712258,11 AM to 11 PM 
Hoshiarpur, CITY CENTRE," Shop No. 1 & Shop No. 2, Ground Floor,City Centre, Old Radha Swami Satsang Ghar,Roshan Road,Tehsil and District Hoshiarpur - 146001(Punjab)PH. No-01882-220711-15/01882-501900",11 AM to 11 PM 
Hosur," Pandit Complex, Hosur, Krishnagiri, Tamil Nadu"," Ground Floor,  Pandit Complex, Door. No. 13/49,  Sy No. 126/1B & 126/1B2,  Ward –B,  Block-71, T.S. No. 92/1,  93,  94/1,  94/1,  94/2, & 95 At Denkanikotta Main Road, Hosur Town,  Krishnagiri District, Hosur, Tamilnadu, 635109",11 AM to 11 PM 
Howrah, RDB MALL LILUAH HOWRAH," 269, THIRD FLOOR, RAMDULARI ENCLAVE,G T ROAD, LILUAH,HOWRAH - 711204 PH.NO. 33-26540469/ 70/ 71/ 72/ 73/ 74/ 75/ 76",11 AM to 11 PM 
Howrah, DOBSON ROAD HOWRAH , 11/1 Hardutt Rai Chamaria RoadGround Floor Howrah West Bengal 711101,11 AM to 11 PM 
Howrah, SANDHYA BAZAR HOWRAH , SANDHYA BAZAR HOWRAH WEST BENGAL 493/C/B Ground Floor G T Road (S) Shibpur H MC Ward No36 Borough No-V Howrah-711102 West Bengal 03326401011,11 AM to 11 PM 
Howrah, FORUM RANGOLI LILUAH  HOWRAH," Forum Rangoli mall,Forum Riviera construction Pvt ltd,Unit/SU-8,9,10,Ground Floor,212,Girish Ghosh Road,Ward no.15 Belur,Howrah- 711202",11 AM to 11 PM 
hubli, URBAN OASIS MALL," Second Floor,URBAN OASIS MALL,Gokul Road, Hubli Karnataka,Pin- 580030.",11 AM to 11 PM 
hubli, VIDYA NAGAR HUBLI KARNATAKA," Shop No.1 Upper Ground FloorTIMES SQUARE CTS No 3700/AWard Extension Prashanth colony VidyanagarHubli, Karnataka – 580031",11 AM to 11 PM 
Imphal, Thangmeiband Imphal," Thangmeiband Meisnam Leikai, Opposite Ema Panthoibi Temple, , Imphal, Manipur , 795001",11 AM to 11 PM 
Indore, SHAGUN ARCADE VIJAY NAGAR I-BUS STOP," Ground Floor, Shop No. 5,Shagun Arcade, Plot No. 8,Scheme No. 54, AB Road, Vijay Nagar, Indore- 452010, M.P Ph No: 0731-4259220",11 AM to 11 PM 
Indore, SAPNA SANGEETA MALL," GROUND FLOOR HALL NO.1 & 3SAPNA SANGEETA MALLSCHEME NO. 47, SNEH NAGARSAPNA SANGEETA RAOD,INDORE - 452001 PH.NO. 731-4289400/ 4055333",11 AM to 11 PM 
Indore, NAVNEET TOWER ROAD," G- 5, GROUND FLOORTHE MARK 20/AOLD PALASIANAVNEET TOWER ROAD,INDORE-452001PH.NO. 731-4974178",11 AM to 11 PM 
Indore, MALHAR MEGA MALL," 3RD FLOOR, FOOD COURT, SHOP NO. 8 & 9, MALHAR MEGA MALL, 299, 299A & 304, SCH NO. 54, A.B. ROAD",11 AM to 11 PM 
Indore," PRIME HOUSE, VIJAY NAGAR"," PRIME HOUSE, GROUND FLOOR, GF 32, MEGHDOOT PARK ROAD, SAYAJI CIRCLE, INDORE-452010, PH-NO:0731-4234555",11 AM to 11 PM 
Indore," Treasure Island, Indore"," Unit No. FCK-06 B, Food Court, Fourth Floor, Treasure Island Mall, Plot No. 11, Tukoganj Main Road, Indore",11 AM to 11 PM 
Indore, RANJEET HANUMAN ROAD," PLOT NO. - 1000, GROUND FLOOR, PATNI TOWER, SUDAMA NAGAR MAIN ROAD, FUTI KOTHI CIRCLE, INDORE-452009, PH.NO.0731-4757700",11 AM to 11 PM 
Indore," AIRPORT ROAD, INDORE"," Shop no-1 Ground Floor,itashree residency,Mohta Baugh, Airport Road,Indore, Madhya Pradesh-452005.ph no-07312611260",11 AM to 11 PM 
Indore, KIBE COMPOUND," No.1, First Floor, Nasa building,1 & 2 Kibe Compound, Indore - 452001,Phone-7314718800",11 AM to 11 PM 
Indore," CENTRAL MALL, INDORE"," CENTRAL MALL, Fourth Floor, Food Cour tCounter 1 & 3, 4th floor, 170 RNT Marg, Indore",11 AM to 11 PM 
Indore," RAJENDRA NAGAR, INDORE"," Ground Floor P H No. 10, Village Hukmakhedi, Rajendra Nagar, A.B. Road, Indore- 452001 (M.P) PH.No- 9285008291/92/93/94",11 AM to 11 PM 
Indore," JAWAHAR MARG, INDORE"," Jawahar Marg, Indore",11 AM to 11 PM 
Indore," ONE CENTRE, INDORE,M.P"," UG-7, Upper Ground Floor, One Centre, Khasra No. 93, Opp 56 Shops, Palasihana, MG Road",11 AM to 11 PM 
Indore, Shanti View Sai Bagh Colony Indore, Shanti View Building Ground floor Shop No.01 Plot Bearing No 101 New & Old 01 West Saibagh Colony Village Limbody Tehsil District Indore Madhya Pradesh-452020,11 AM to 11 PM 
Indore, Dewas Naka Indore," Dewas Naka Indore , Entire Ground Floor,  Plot No. 420 D, Ward No. 34,  Zone No. 7,  Scheme No. 114 - I, Near Nifd College,  Indore Development Authority, Indore, Madhya Pradesh, 452010",11 AM to 11 PM 
Itanagar, Itanagar," Ground Floor, Sector E, Near Arunachal Pradesh Civil Secretariat, Dist. Papumpare, Itanagar",11 AM to 11 PM 
Jabalpur," SOUTH AVENUE MALL, JABALPUR"," SHOP NO-10,11,12, GROUND FLOORSOUTH AVENUE MALL, GWARI GHAT ROAD,JABALPUR - PH.NO. 0761-2661122/ 2666586/ 87/ 88/ 89/ 2666590/ 91/ 92",11 AM to 11 PM 
Jabalpur, RUSSEL CHOWK," GROUND FLOORNO-1924BLOCK NO- 4, NAPIER TOWN,NEAR JYOTI CINEMA, JABALPUR,PH-07612637300MADHYA PRADESH-482001",11 AM to 11 PM 
Jabalpur," VIJAY NAGAR, JABALPUR"," Ground Floor, Plot No. 128 & 129, Laxmi Pur,MR-4 Road, Jabalpur,Madhya Pradesh - 482002",11 AM to 11 PM 
Jabalpur," Samdariya Shopping Mall, Jabalpur,(M.P)"," Food Court Counter No. 1 & 2, 3rd Floor, Samdareeya Shopping Mall, Civil Centre, Jabalpur",11 AM to 11 PM 
Jabli," SAVOY GREEN, JABLI, HIMACHAL PRADESH"," Ground Floor, Food Court, Savoy Greens, KK Ropeways, Jabli, Near McDonalds",11 AM to 11 PM 
Jaipur, RAJ MANDIR," SHOP NO-15-16-17,SILVER SQUARE, C-18, BHAGWANDAS MARG, NEXT TO RAJ MANDIRC-SCHEME,,JAIPUR - 302001 PH.NO. 01413954444",11 AM to 11 PM 
Jaipur, MALVIYA NAGAR," PLOT NO25KALYAN COLONY, OPP. GAURAV TOWERMALVIYA NAGARJAIPUR,JAIPUR - 302017 PH.NO. 0141-4021902",11 AM to 11 PM 
Jaipur, METROPOLITAN MALL," Counter No. 6 & 7, Plot No. 1, 2, 3 & 4, Opposite Nehru Sahakar Bhawan, Bhawani Singh Marg",11 AM to 11 PM 
Jaipur," VAIBHAV CINE MULTIPLEX, VAISHALI NAGAR-JAIPUR"," BLOCK – A, GROUND FLOOR, VAIBHAV CINE MULTIPLEX, PLOT NO. C – 1, C – BLOCK, GAUTAM NAGAR, NEAR AMRAPALI CIRCLE, VAISHALI NAGAR,,JAIPUR - 302021 PH.NO. 0141-4240000",11 AM to 11 PM 
Jaipur, PINK SQUARE," PINK SQUARE MALL, GOVIND MARG, RAJA PARK, PLOT NOS. 1 & 2, JAIPUR-302004",11 AM to 11 PM 
Jaipur, MANSAROVAR PLAZA," Mansarovar Plaza, Plot No. B, Sector-7,Madhyam Marg, Jaipur-302020 (Rajasthan).PH-01414152900",11 AM to 11 PM 
Jaipur, GT CENTRAL MALL," GT Central Mall,Plot No-4,Indira Place,Malviya Nagar,Jaipur-302017(Rajasthan)PH-0141-5162400, 0141-2723262 ",11 AM to 11 PM 
Jaipur," ALANKAR PLAZA, VIDHYADHAR NAGAR"," Shop No.G-11,12,13,14,87,88,89,90,Ground Floor, Alankar Plaza,A-10,Central Spine, Vidhyadhar Nagar ,Jaipur- 302016(Rajasthan)",11 AM to 11 PM 
Jaipur," KRISHNA ENCLAVE,JAIPUR,RAJASTHAN"," Shop No.G-1&G-2,Upper Ground Floor,Krishna Enclave 1,Khasra No.54/1,Plot No.C-1,Kalwad Road,Jothwada,Jaipur–302012,Rajasthan",11 AM to 11 PM 
Jaipur, WORLD TRADE PARK JAIPUR RAJASTHAN, Unit No M-206-207 2nd Mezzanine floor Block B Tower B1 World Trade Park Jawahar Lal Nehru Marg Jaipur  Rajasthan,11 AM to 11 PM 
Jaipur, DP METRO D.P COLONY JAIPUR RAJASTHAN, Upper & Lower Ground Floor Shop No UG 2 & LG 2 DP Metro Plot no 5 & 6 Shankar Bhawan Sahakari Samity Ltd Chowkri Haveli Sahar Sodala D.P.Colony New Sanganer Road Jaipur Rajasthan 302019,11 AM to 11 PM 
Jaipur, TRITON MALL JAIPUR RAJASTHAN, Food Court Third Floor Shop No 13&14 Triton Mall Kalwar Road Near Jothwara Over Bridge Jaipur Rajasthan 302012,11 AM to 11 PM 
